date_hq,demande_mw,occurrence,collecte_utc
2021-12-03T11:00:00,26190.05,1,2026-09-23T00:58:20Z
2021-12-03T12:00:00,25966.96,1,2026-09-23T00:58:20Z
2021-12-03T13:00:00,25639.24,1,2026-09-23T00:58:20Z
2021-12-03T14:00:00,25476.09,1,2026-09-23T00:58:20Z
2021-12-03T15:00:00,25685.07,1,2026-09-23T00:58:20Z
2021-12-03T16:00:00,26730.59,1,2026-09-23T00:58:20Z
2021-12-03T17:00:00,28766.33,1,2026-09-23T00:58:20Z
2021-12-03T18:00:00,29636.12,1,2026-09-23T00:58:20Z
2021-12-03T19:00:00,29342.3,1,2026-09-23T00:58:20Z
2021-12-03T20:00:00,28920.91,1,2026-09-23T00:58:20Z
2021-12-03T21:00:00,28595.72,1,2026-09-23T00:58:20Z
2021-12-03T22:00:00,27847.53,1,2026-09-23T00:58:20Z
2021-12-03T23:00:00,27224.46,1,2026-09-23T00:58:20Z
2021-12-04T00:00:00,26507.88,1,2026-09-23T00:58:20Z
2021-12-04T01:00:00,26110.06,1,2026-09-23T00:58:20Z
2021-12-04T02:00:00,26057.98,1,2026-09-23T00:58:20Z
2021-12-04T03:00:00,26020.52,1,2026-09-23T00:58:20Z
2021-12-04T04:00:00,26211.62,1,2026-09-23T00:58:20Z
2021-12-04T05:00:00,26802.9,1,2026-09-23T00:58:20Z
2021-12-04T06:00:00,27599.78,1,2026-09-23T00:58:20Z
2021-12-04T07:00:00,28648.4,1,2026-09-23T00:58:20Z
2021-12-04T08:00:00,29774.05,1,2026-09-23T00:58:20Z
2021-12-04T09:00:00,29500.32,1,2026-09-23T00:58:20Z
2021-12-04T10:00:00,28731.15,1,2026-09-23T00:58:20Z
2021-12-04T11:00:00,28366.91,1,2026-09-23T00:58:20Z
2021-12-04T12:00:00,28430.16,1,2026-09-23T00:58:20Z
2021-12-04T13:00:00,28377.75,1,2026-09-23T00:58:20Z
2021-12-04T14:00:00,28252.72,1,2026-09-23T00:58:20Z
2021-12-04T15:00:00,28604.18,1,2026-09-23T00:58:20Z
2021-12-04T16:00:00,28902.9,1,2026-09-23T00:58:20Z
2021-12-04T17:00:00,29988.43,1,2026-09-23T00:58:20Z
2021-12-04T18:00:00,30232.49,1,2026-09-23T00:58:20Z
2021-12-04T19:00:00,29505.53,1,2026-09-23T00:58:20Z
2021-12-04T20:00:00,28946.29,1,2026-09-23T00:58:20Z
2021-12-04T21:00:00,28492.51,1,2026-09-23T00:58:20Z
2021-12-04T22:00:00,27979.46,1,2026-09-23T00:58:20Z
2021-12-04T23:00:00,27116.87,1,2026-09-23T00:58:20Z
2021-12-05T00:00:00,26512.55,1,2026-09-23T00:58:20Z
2021-12-05T01:00:00,26116.47,1,2026-09-23T00:58:20Z
2021-12-05T02:00:00,26049.84,1,2026-09-23T00:58:20Z
2021-12-05T03:00:00,26037.17,1,2026-09-23T00:58:20Z
2021-12-05T04:00:00,26417.51,1,2026-09-23T00:58:20Z
2021-12-05T05:00:00,26778.33,1,2026-09-23T00:58:20Z
2021-12-05T06:00:00,27442.55,1,2026-09-23T00:58:20Z
2021-12-05T07:00:00,28442.63,1,2026-09-23T00:58:20Z
2021-12-05T08:00:00,29288.23,1,2026-09-23T00:58:20Z
2021-12-05T09:00:00,29174.7,1,2026-09-23T00:58:20Z
2021-12-05T10:00:00,28451.06,1,2026-09-23T00:58:20Z
2021-12-05T11:00:00,27489.19,1,2026-09-23T00:58:20Z
2021-12-05T12:00:00,26870.49,1,2026-09-23T00:58:20Z
2021-12-05T13:00:00,26408.39,1,2026-09-23T00:58:20Z
2021-12-05T14:00:00,25938.75,1,2026-09-23T00:58:20Z
2021-12-05T15:00:00,26328.7,1,2026-09-23T00:58:20Z
2021-12-05T16:00:00,27737.53,1,2026-09-23T00:58:20Z
2021-12-05T17:00:00,29183.21,1,2026-09-23T00:58:20Z
2021-12-05T18:00:00,29762.97,1,2026-09-23T00:58:20Z
2021-12-05T19:00:00,29570.22,1,2026-09-23T00:58:20Z
2021-12-05T20:00:00,29085.68,1,2026-09-23T00:58:20Z
2021-12-05T21:00:00,28451.6,1,2026-09-23T00:58:20Z
2021-12-05T22:00:00,27683.14,1,2026-09-23T00:58:20Z
2021-12-05T23:00:00,26819.35,1,2026-09-23T00:58:20Z
2021-12-06T00:00:00,26093.12,1,2026-09-23T00:58:20Z
2021-12-06T01:00:00,25745.84,1,2026-09-23T00:58:20Z
2021-12-06T02:00:00,25865.01,1,2026-09-23T00:58:20Z
2021-12-06T03:00:00,25822.25,1,2026-09-23T00:58:20Z
2021-12-06T04:00:00,25849.69,1,2026-09-23T00:58:20Z
2021-12-06T05:00:00,26045.81,1,2026-09-23T00:58:20Z
2021-12-06T06:00:00,26756.24,1,2026-09-23T00:58:20Z
2021-12-06T07:00:00,28397.7,1,2026-09-23T00:58:20Z
2021-12-06T08:00:00,29362.26,1,2026-09-23T00:58:20Z
2021-12-06T09:00:00,29261.52,1,2026-09-23T00:58:20Z
2021-12-06T10:00:00,28904.38,1,2026-09-23T00:58:20Z
2021-12-06T11:00:00,28730.77,1,2026-09-23T00:58:20Z
2021-12-06T12:00:00,28453.96,1,2026-09-23T00:58:20Z
2021-12-06T13:00:00,28218.91,1,2026-09-23T00:58:20Z
2021-12-06T14:00:00,27835.94,1,2026-09-23T00:58:20Z
2021-12-06T15:00:00,27637.06,1,2026-09-23T00:58:20Z
2021-12-06T16:00:00,27468.2,1,2026-09-23T00:58:20Z
2021-12-06T17:00:00,28304.07,1,2026-09-23T00:58:20Z
2021-12-06T18:00:00,28660.98,1,2026-09-23T00:58:20Z
2021-12-06T19:00:00,27925.79,1,2026-09-23T00:58:20Z
2021-12-06T20:00:00,27283.5,1,2026-09-23T00:58:20Z
2021-12-06T21:00:00,26619.19,1,2026-09-23T00:58:20Z
2021-12-06T22:00:00,25503.56,1,2026-09-23T00:58:20Z
2021-12-06T23:00:00,24244.87,1,2026-09-23T00:58:20Z
2021-12-07T00:00:00,23456.86,1,2026-09-23T00:58:20Z
2021-12-07T01:00:00,23033.44,1,2026-09-23T00:58:20Z
2021-12-07T02:00:00,22743.18,1,2026-09-23T00:58:20Z
2021-12-07T03:00:00,22954.28,1,2026-09-23T00:58:20Z
2021-12-07T04:00:00,23386.52,1,2026-09-23T00:58:20Z
2021-12-07T05:00:00,24167.07,1,2026-09-23T00:58:20Z
2021-12-07T06:00:00,25645.81,1,2026-09-23T00:58:20Z
2021-12-07T07:00:00,27833.15,1,2026-09-23T00:58:20Z
2021-12-07T08:00:00,29349.13,1,2026-09-23T00:58:20Z
2021-12-07T09:00:00,28684.96,1,2026-09-23T00:58:20Z
2021-12-07T10:00:00,27497.91,1,2026-09-23T00:58:20Z
2021-12-07T11:00:00,26676.73,1,2026-09-23T00:58:20Z
2021-12-07T12:00:00,26125.5,1,2026-09-23T00:58:20Z
2021-12-07T13:00:00,26109.31,1,2026-09-23T00:58:20Z
2021-12-07T14:00:00,26677.26,1,2026-09-23T00:58:20Z
2021-12-07T15:00:00,27495.6,1,2026-09-23T00:58:20Z
2021-12-07T16:00:00,28514.4,1,2026-09-23T00:58:20Z
2021-12-07T17:00:00,30062.07,1,2026-09-23T00:58:20Z
2021-12-07T18:00:00,31058.72,1,2026-09-23T00:58:20Z
2021-12-07T19:00:00,30851.24,1,2026-09-23T00:58:20Z
2021-12-07T20:00:00,30516.21,1,2026-09-23T00:58:20Z
2021-12-07T21:00:00,30115.01,1,2026-09-23T00:58:20Z
2021-12-07T22:00:00,29347.84,1,2026-09-23T00:58:20Z
2021-12-07T23:00:00,28257.82,1,2026-09-23T00:58:20Z
2021-12-08T00:00:00,27473.67,1,2026-09-23T00:58:20Z
2021-12-08T01:00:00,27122.81,1,2026-09-23T00:58:20Z
2021-12-08T02:00:00,27115.31,1,2026-09-23T00:58:20Z
2021-12-08T03:00:00,27277.32,1,2026-09-23T00:58:20Z
2021-12-08T04:00:00,27432.51,1,2026-09-23T00:58:20Z
2021-12-08T05:00:00,28262.7,1,2026-09-23T00:58:20Z
2021-12-08T06:00:00,29581.7,1,2026-09-23T00:58:20Z
2021-12-08T07:00:00,31677.55,1,2026-09-23T00:58:20Z
2021-12-08T08:00:00,33013.17,1,2026-09-23T00:58:20Z
2021-12-08T09:00:00,32978.63,1,2026-09-23T00:58:20Z
2021-12-08T10:00:00,32323.95,1,2026-09-23T00:58:20Z
2021-12-08T11:00:00,31846.01,1,2026-09-23T00:58:20Z
2021-12-08T12:00:00,31206.62,1,2026-09-23T00:58:20Z
2021-12-08T13:00:00,31072.54,1,2026-09-23T00:58:20Z
2021-12-08T14:00:00,31015.39,1,2026-09-23T00:58:20Z
2021-12-08T15:00:00,31128.44,1,2026-09-23T00:58:20Z
2021-12-08T16:00:00,31793.51,1,2026-09-23T00:58:20Z
2021-12-08T17:00:00,33113.23,1,2026-09-23T00:58:20Z
2021-12-08T18:00:00,33554.63,1,2026-09-23T00:58:20Z
2021-12-08T19:00:00,33383.96,1,2026-09-23T00:58:20Z
2021-12-08T20:00:00,33124.28,1,2026-09-23T00:58:20Z
2021-12-08T21:00:00,32383.16,1,2026-09-23T00:58:20Z
2021-12-08T22:00:00,31242.3,1,2026-09-23T00:58:20Z
2021-12-08T23:00:00,30030.98,1,2026-09-23T00:58:20Z
2021-12-09T00:00:00,29039.75,1,2026-09-23T00:58:20Z
2021-12-09T01:00:00,28527.12,1,2026-09-23T00:58:20Z
2021-12-09T02:00:00,28325.36,1,2026-09-23T00:58:20Z
2021-12-09T03:00:00,28259.03,1,2026-09-23T00:58:20Z
2021-12-09T04:00:00,28506.01,1,2026-09-23T00:58:20Z
2021-12-09T05:00:00,28991.06,1,2026-09-23T00:58:20Z
2021-12-09T06:00:00,30041.01,1,2026-09-23T00:58:20Z
2021-12-09T07:00:00,31916.08,1,2026-09-23T00:58:20Z
2021-12-09T08:00:00,33139.55,1,2026-09-23T00:58:20Z
2021-12-09T09:00:00,32690.07,1,2026-09-23T00:58:20Z
2021-12-09T10:00:00,31206.15,1,2026-09-23T00:58:20Z
2021-12-09T11:00:00,29764.62,1,2026-09-23T00:58:20Z
2021-12-09T12:00:00,28719.69,1,2026-09-23T00:58:20Z
2021-12-09T13:00:00,28252.97,1,2026-09-23T00:58:20Z
2021-12-09T14:00:00,28248.88,1,2026-09-23T00:58:20Z
2021-12-09T15:00:00,28523.14,1,2026-09-23T00:58:20Z
2021-12-09T16:00:00,29936.13,1,2026-09-23T00:58:20Z
2021-12-09T17:00:00,31530.31,1,2026-09-23T00:58:20Z
2021-12-09T18:00:00,32166.57,1,2026-09-23T00:58:20Z
2021-12-09T19:00:00,32009.29,1,2026-09-23T00:58:20Z
2021-12-09T20:00:00,31603.93,1,2026-09-23T00:58:20Z
2021-12-09T21:00:00,31168.8,1,2026-09-23T00:58:20Z
2021-12-09T22:00:00,30519.57,1,2026-09-23T00:58:20Z
2021-12-09T23:00:00,29369.01,1,2026-09-23T00:58:20Z
2021-12-10T00:00:00,28437.89,1,2026-09-23T00:58:20Z
2021-12-10T01:00:00,28048.41,1,2026-09-23T00:58:20Z
2021-12-10T02:00:00,28104.23,1,2026-09-23T00:58:20Z
2021-12-10T03:00:00,28056.71,1,2026-09-23T00:58:20Z
2021-12-10T04:00:00,28265.65,1,2026-09-23T00:58:20Z
2021-12-10T05:00:00,28803.58,1,2026-09-23T00:58:20Z
2021-12-10T06:00:00,29898.02,1,2026-09-23T00:58:20Z
2021-12-10T07:00:00,31760.99,1,2026-09-23T00:58:20Z
2021-12-10T08:00:00,32753.01,1,2026-09-23T00:58:20Z
2021-12-10T09:00:00,32722.76,1,2026-09-23T00:58:20Z
2021-12-10T10:00:00,32346.67,1,2026-09-23T00:58:20Z
2021-12-10T11:00:00,32209.92,1,2026-09-23T00:58:20Z
2021-12-10T12:00:00,31665.26,1,2026-09-23T00:58:20Z
2021-12-10T13:00:00,31272.92,1,2026-09-23T00:58:20Z
2021-12-10T14:00:00,30873.61,1,2026-09-23T00:58:20Z
2021-12-10T15:00:00,30438.2,1,2026-09-23T00:58:20Z
2021-12-10T16:00:00,30609.61,1,2026-09-23T00:58:20Z
2021-12-10T17:00:00,31360.58,1,2026-09-23T00:58:20Z
2021-12-10T18:00:00,31457.89,1,2026-09-23T00:58:20Z
2021-12-10T19:00:00,30741.33,1,2026-09-23T00:58:20Z
2021-12-10T20:00:00,29880.62,1,2026-09-23T00:58:20Z
2021-12-10T21:00:00,29007.5,1,2026-09-23T00:58:20Z
2021-12-10T22:00:00,27983.27,1,2026-09-23T00:58:20Z
2021-12-10T23:00:00,26746.6,1,2026-09-23T00:58:20Z
2021-12-11T00:00:00,25763.02,1,2026-09-23T00:58:20Z
2021-12-11T01:00:00,25171.54,1,2026-09-23T00:58:20Z
2021-12-11T02:00:00,24795.45,1,2026-09-23T00:58:20Z
2021-12-11T03:00:00,24705.96,1,2026-09-23T00:58:20Z
2021-12-11T04:00:00,24802.16,1,2026-09-23T00:58:20Z
2021-12-11T05:00:00,24992.78,1,2026-09-23T00:58:20Z
2021-12-11T06:00:00,25541.78,1,2026-09-23T00:58:20Z
2021-12-11T07:00:00,26228.78,1,2026-09-23T00:58:20Z
2021-12-11T08:00:00,27143.96,1,2026-09-23T00:58:20Z
2021-12-11T09:00:00,27912.57,1,2026-09-23T00:58:20Z
2021-12-11T10:00:00,28315.13,1,2026-09-23T00:58:20Z
2021-12-11T11:00:00,28382.29,1,2026-09-23T00:58:20Z
2021-12-11T12:00:00,28178.88,1,2026-09-23T00:58:20Z
2021-12-11T13:00:00,27712.18,1,2026-09-23T00:58:20Z
2021-12-11T14:00:00,26931.32,1,2026-09-23T00:58:20Z
2021-12-11T15:00:00,26474.01,1,2026-09-23T00:58:20Z
2021-12-11T16:00:00,26457.05,1,2026-09-23T00:58:20Z
2021-12-11T17:00:00,26951.52,1,2026-09-23T00:58:20Z
2021-12-11T18:00:00,26769.46,1,2026-09-23T00:58:20Z
2021-12-11T19:00:00,25983.36,1,2026-09-23T00:58:20Z
2021-12-11T20:00:00,25045.67,1,2026-09-23T00:58:20Z
2021-12-11T21:00:00,24101.7,1,2026-09-23T00:58:20Z
2021-12-11T22:00:00,23184.38,1,2026-09-23T00:58:20Z
2021-12-11T23:00:00,22455.68,1,2026-09-23T00:58:20Z
2021-12-12T00:00:00,21606.33,1,2026-09-23T00:58:20Z
2021-12-12T01:00:00,21143.96,1,2026-09-23T00:58:20Z
2021-12-12T02:00:00,20978.93,1,2026-09-23T00:58:20Z
2021-12-12T03:00:00,20940.57,1,2026-09-23T00:58:20Z
2021-12-12T04:00:00,21010.07,1,2026-09-23T00:58:20Z
2021-12-12T05:00:00,21249.36,1,2026-09-23T00:58:20Z
2021-12-12T06:00:00,21724.84,1,2026-09-23T00:58:20Z
2021-12-12T07:00:00,22654.24,1,2026-09-23T00:58:20Z
2021-12-12T08:00:00,23537.87,1,2026-09-23T00:58:20Z
2021-12-12T09:00:00,23618.27,1,2026-09-23T00:58:20Z
2021-12-12T10:00:00,23482.72,1,2026-09-23T00:58:20Z
2021-12-12T11:00:00,23439.24,1,2026-09-23T00:58:20Z
2021-12-12T12:00:00,23170.21,1,2026-09-23T00:58:20Z
2021-12-12T13:00:00,22856.9,1,2026-09-23T00:58:20Z
2021-12-12T14:00:00,22490.5,1,2026-09-23T00:58:20Z
2021-12-12T15:00:00,22312.15,1,2026-09-23T00:58:20Z
2021-12-12T16:00:00,23045.75,1,2026-09-23T00:58:20Z
2021-12-12T17:00:00,25032.84,1,2026-09-23T00:58:20Z
2021-12-12T18:00:00,26019.99,1,2026-09-23T00:58:20Z
2021-12-12T19:00:00,25951.92,1,2026-09-23T00:58:20Z
2021-12-12T20:00:00,25477.28,1,2026-09-23T00:58:20Z
2021-12-12T21:00:00,25018.09,1,2026-09-23T00:58:20Z
2021-12-12T22:00:00,24184.02,1,2026-09-23T00:58:20Z
2021-12-12T23:00:00,23149.6,1,2026-09-23T00:58:20Z
2021-12-13T00:00:00,22249.64,1,2026-09-23T00:58:20Z
2021-12-13T01:00:00,21789.34,1,2026-09-23T00:58:20Z
2021-12-13T02:00:00,21448.66,1,2026-09-23T00:58:20Z
2021-12-13T03:00:00,21467.68,1,2026-09-23T00:58:20Z
2021-12-13T04:00:00,21449.73,1,2026-09-23T00:58:20Z
2021-12-13T05:00:00,21723.7,1,2026-09-23T00:58:20Z
2021-12-13T06:00:00,22786.44,1,2026-09-23T00:58:20Z
2021-12-13T07:00:00,24432.68,1,2026-09-23T00:58:20Z
2021-12-13T08:00:00,25834.74,1,2026-09-23T00:58:20Z
2021-12-13T09:00:00,25871.67,1,2026-09-23T00:58:20Z
2021-12-13T10:00:00,25309.49,1,2026-09-23T00:58:20Z
2021-12-13T11:00:00,24610.99,1,2026-09-23T00:58:20Z
2021-12-13T12:00:00,23885.38,1,2026-09-23T00:58:20Z
2021-12-13T13:00:00,23549.24,1,2026-09-23T00:58:20Z
2021-12-13T14:00:00,23434.32,1,2026-09-23T00:58:20Z
2021-12-13T15:00:00,23356.88,1,2026-09-23T00:58:20Z
2021-12-13T16:00:00,23848.39,1,2026-09-23T00:58:20Z
2021-12-13T17:00:00,25325.8,1,2026-09-23T00:58:20Z
2021-12-13T18:00:00,26333.31,1,2026-09-23T00:58:20Z
2021-12-13T19:00:00,26130.78,1,2026-09-23T00:58:20Z
2021-12-13T20:00:00,25706.9,1,2026-09-23T00:58:20Z
2021-12-13T21:00:00,25206.84,1,2026-09-23T00:58:20Z
2021-12-13T22:00:00,24332.5,1,2026-09-23T00:58:20Z
2021-12-13T23:00:00,23162.72,1,2026-09-23T00:58:20Z
2021-12-14T00:00:00,22099.99,1,2026-09-23T00:58:20Z
2021-12-14T01:00:00,21427.8,1,2026-09-23T00:58:20Z
2021-12-14T02:00:00,21288.68,1,2026-09-23T00:58:20Z
2021-12-14T03:00:00,21196.13,1,2026-09-23T00:58:20Z
2021-12-14T04:00:00,21536.16,1,2026-09-23T00:58:20Z
2021-12-14T05:00:00,22092.55,1,2026-09-23T00:58:20Z
2021-12-14T06:00:00,23174.86,1,2026-09-23T00:58:20Z
2021-12-14T07:00:00,25177.96,1,2026-09-23T00:58:20Z
2021-12-14T08:00:00,26709.11,1,2026-09-23T00:58:20Z
2021-12-14T09:00:00,26466.83,1,2026-09-23T00:58:20Z
2021-12-14T10:00:00,25439.04,1,2026-09-23T00:58:20Z
2021-12-14T11:00:00,24558.69,1,2026-09-23T00:58:20Z
2021-12-14T12:00:00,24266.12,1,2026-09-23T00:58:20Z
2021-12-14T13:00:00,23817.64,1,2026-09-23T00:58:20Z
2021-12-14T14:00:00,23556.26,1,2026-09-23T00:58:20Z
2021-12-14T15:00:00,23696.49,1,2026-09-23T00:58:20Z
2021-12-14T16:00:00,24671.63,1,2026-09-23T00:58:20Z
2021-12-14T17:00:00,26746.01,1,2026-09-23T00:58:20Z
2021-12-14T18:00:00,28095.73,1,2026-09-23T00:58:20Z
2021-12-14T19:00:00,27969.44,1,2026-09-23T00:58:20Z
2021-12-14T20:00:00,27677.91,1,2026-09-23T00:58:20Z
2021-12-14T21:00:00,27398.88,1,2026-09-23T00:58:20Z
2021-12-14T22:00:00,26667.06,1,2026-09-23T00:58:20Z
2021-12-14T23:00:00,25911.29,1,2026-09-23T00:58:20Z
2021-12-15T00:00:00,25038.66,1,2026-09-23T00:58:20Z
2021-12-15T01:00:00,24656.09,1,2026-09-23T00:58:20Z
2021-12-15T02:00:00,24774.59,1,2026-09-23T00:58:20Z
2021-12-15T03:00:00,24952.28,1,2026-09-23T00:58:20Z
2021-12-15T04:00:00,25249.4,1,2026-09-23T00:58:20Z
2021-12-15T05:00:00,25798.44,1,2026-09-23T00:58:20Z
2021-12-15T06:00:00,26950.77,1,2026-09-23T00:58:20Z
2021-12-15T07:00:00,28783.58,1,2026-09-23T00:58:20Z
2021-12-15T08:00:00,30066.05,1,2026-09-23T00:58:20Z
2021-12-15T09:00:00,29836.67,1,2026-09-23T00:58:20Z
2021-12-15T10:00:00,28860.79,1,2026-09-23T00:58:20Z
2021-12-15T11:00:00,28251.36,1,2026-09-23T00:58:20Z
2021-12-15T12:00:00,27736.59,1,2026-09-23T00:58:20Z
2021-12-15T13:00:00,27774.24,1,2026-09-23T00:58:20Z
2021-12-15T14:00:00,27853.47,1,2026-09-23T00:58:20Z
2021-12-15T15:00:00,27857.68,1,2026-09-23T00:58:20Z
2021-12-15T16:00:00,28402.37,1,2026-09-23T00:58:20Z
2021-12-15T17:00:00,29545.87,1,2026-09-23T00:58:20Z
2021-12-15T18:00:00,30225.11,1,2026-09-23T00:58:20Z
2021-12-15T19:00:00,29858.96,1,2026-09-23T00:58:20Z
2021-12-15T20:00:00,29046.17,1,2026-09-23T00:58:20Z
2021-12-15T21:00:00,28226.57,1,2026-09-23T00:58:20Z
2021-12-15T22:00:00,27161.32,1,2026-09-23T00:58:20Z
2021-12-15T23:00:00,25747.97,1,2026-09-23T00:58:20Z
2021-12-16T00:00:00,24542.27,1,2026-09-23T00:58:20Z
2021-12-16T01:00:00,23913.86,1,2026-09-23T00:58:20Z
2021-12-16T02:00:00,23432.55,1,2026-09-23T00:58:20Z
2021-12-16T03:00:00,23097.81,1,2026-09-23T00:58:20Z
2021-12-16T04:00:00,23045.12,1,2026-09-23T00:58:20Z
2021-12-16T05:00:00,23215.4,1,2026-09-23T00:58:20Z
2021-12-16T06:00:00,24102.85,1,2026-09-23T00:58:20Z
2021-12-16T07:00:00,25695.6,1,2026-09-23T00:58:20Z
2021-12-16T08:00:00,26764.46,1,2026-09-23T00:58:20Z
2021-12-16T09:00:00,26777.77,1,2026-09-23T00:58:20Z
2021-12-16T10:00:00,26385.77,1,2026-09-23T00:58:20Z
2021-12-16T11:00:00,25869.08,1,2026-09-23T00:58:20Z
2021-12-16T12:00:00,25623.4,1,2026-09-23T00:58:20Z
2021-12-16T13:00:00,25177.62,1,2026-09-23T00:58:20Z
2021-12-16T14:00:00,24470.32,1,2026-09-23T00:58:20Z
2021-12-16T15:00:00,24096.84,1,2026-09-23T00:58:20Z
2021-12-16T16:00:00,24605.1,1,2026-09-23T00:58:20Z
2021-12-16T17:00:00,25491.98,1,2026-09-23T00:58:20Z
2021-12-16T18:00:00,25829.53,1,2026-09-23T00:58:20Z
2021-12-16T19:00:00,24887.5,1,2026-09-23T00:58:20Z
2021-12-16T20:00:00,24500.7,1,2026-09-23T00:58:20Z
2021-12-16T21:00:00,23703.79,1,2026-09-23T00:58:20Z
2021-12-16T22:00:00,22672.93,1,2026-09-23T00:58:20Z
2021-12-16T23:00:00,21414.26,1,2026-09-23T00:58:20Z
2021-12-17T00:00:00,20477,1,2026-09-23T00:58:20Z
2021-12-17T01:00:00,19973.85,1,2026-09-23T00:58:20Z
2021-12-17T02:00:00,19741.94,1,2026-09-23T00:58:20Z
2021-12-17T03:00:00,19622.9,1,2026-09-23T00:58:20Z
2021-12-17T04:00:00,19833.09,1,2026-09-23T00:58:20Z
2021-12-17T05:00:00,20263.72,1,2026-09-23T00:58:20Z
2021-12-17T06:00:00,21471.63,1,2026-09-23T00:58:20Z
2021-12-17T07:00:00,23280.34,1,2026-09-23T00:58:20Z
2021-12-17T08:00:00,24567.03,1,2026-09-23T00:58:20Z
2021-12-17T09:00:00,24875.14,1,2026-09-23T00:58:20Z
2021-12-17T10:00:00,24637.07,1,2026-09-23T00:58:20Z
2021-12-17T11:00:00,24787.92,1,2026-09-23T00:58:20Z
2021-12-17T12:00:00,24625.49,1,2026-09-23T00:58:20Z
2021-12-17T13:00:00,24481.87,1,2026-09-23T00:58:20Z
2021-12-17T14:00:00,24393.18,1,2026-09-23T00:58:20Z
2021-12-17T15:00:00,24374.05,1,2026-09-23T00:58:20Z
2021-12-17T16:00:00,24870.62,1,2026-09-23T00:58:20Z
2021-12-17T17:00:00,25958.81,1,2026-09-23T00:58:20Z
2021-12-17T18:00:00,26573.36,1,2026-09-23T00:58:20Z
2021-12-17T19:00:00,26135.39,1,2026-09-23T00:58:20Z
2021-12-17T20:00:00,25541.3,1,2026-09-23T00:58:20Z
2021-12-17T21:00:00,25060.21,1,2026-09-23T00:58:20Z
2021-12-17T22:00:00,24386.02,1,2026-09-23T00:58:20Z
2021-12-17T23:00:00,23655.48,1,2026-09-23T00:58:20Z
2021-12-18T00:00:00,22945.02,1,2026-09-23T00:58:20Z
2021-12-18T01:00:00,22637.42,1,2026-09-23T00:58:20Z
2021-12-18T02:00:00,22626.33,1,2026-09-23T00:58:20Z
2021-12-18T03:00:00,22714.23,1,2026-09-23T00:58:20Z
2021-12-18T04:00:00,23174.24,1,2026-09-23T00:58:20Z
2021-12-18T05:00:00,23661.52,1,2026-09-23T00:58:20Z
2021-12-18T06:00:00,24372.2,1,2026-09-23T00:58:20Z
2021-12-18T07:00:00,25434.6,1,2026-09-23T00:58:20Z
2021-12-18T08:00:00,26392.64,1,2026-09-23T00:58:20Z
2021-12-18T09:00:00,27343.7,1,2026-09-23T00:58:20Z
2021-12-18T10:00:00,27631.41,1,2026-09-23T00:58:20Z
2021-12-18T11:00:00,27862.09,1,2026-09-23T00:58:20Z
2021-12-18T12:00:00,28143.19,1,2026-09-23T00:58:20Z
2021-12-18T13:00:00,27988.7,1,2026-09-23T00:58:20Z
2021-12-18T14:00:00,27937.79,1,2026-09-23T00:58:20Z
2021-12-18T15:00:00,28108.05,1,2026-09-23T00:58:20Z
2021-12-18T16:00:00,28350.92,1,2026-09-23T00:58:20Z
2021-12-18T17:00:00,29326.28,1,2026-09-23T00:58:20Z
2021-12-18T18:00:00,29762.17,1,2026-09-23T00:58:20Z
2021-12-18T19:00:00,29333.07,1,2026-09-23T00:58:20Z
2021-12-18T20:00:00,28789.7,1,2026-09-23T00:58:20Z
2021-12-18T21:00:00,28178.85,1,2026-09-23T00:58:20Z
2021-12-18T22:00:00,27579.14,1,2026-09-23T00:58:20Z
2021-12-18T23:00:00,26977.48,1,2026-09-23T00:58:20Z
2021-12-19T00:00:00,26237.97,1,2026-09-23T00:58:20Z
2021-12-19T01:00:00,25844.46,1,2026-09-23T00:58:20Z
2021-12-19T02:00:00,25728.12,1,2026-09-23T00:58:20Z
2021-12-19T03:00:00,25504.24,1,2026-09-23T00:58:20Z
2021-12-19T04:00:00,25589.14,1,2026-09-23T00:58:20Z
2021-12-19T05:00:00,25933.54,1,2026-09-23T00:58:20Z
2021-12-19T06:00:00,26420.65,1,2026-09-23T00:58:20Z
2021-12-19T07:00:00,27325.4,1,2026-09-23T00:58:20Z
2021-12-19T08:00:00,28255.08,1,2026-09-23T00:58:20Z
2021-12-19T09:00:00,28700.84,1,2026-09-23T00:58:20Z
2021-12-19T10:00:00,28476.4,1,2026-09-23T00:58:20Z
2021-12-19T11:00:00,27881.2,1,2026-09-23T00:58:20Z
2021-12-19T12:00:00,26887.62,1,2026-09-23T00:58:20Z
2021-12-19T13:00:00,26611.85,1,2026-09-23T00:58:20Z
2021-12-19T14:00:00,26415.35,1,2026-09-23T00:58:20Z
2021-12-19T15:00:00,26683.77,1,2026-09-23T00:58:20Z
2021-12-19T16:00:00,27773.76,1,2026-09-23T00:58:20Z
2021-12-19T17:00:00,29727.04,1,2026-09-23T00:58:20Z
2021-12-19T18:00:00,30711.36,1,2026-09-23T00:58:20Z
2021-12-19T19:00:00,30631.56,1,2026-09-23T00:58:20Z
2021-12-19T20:00:00,30378.38,1,2026-09-23T00:58:20Z
2021-12-19T21:00:00,29991.91,1,2026-09-23T00:58:20Z
2021-12-19T22:00:00,29161.73,1,2026-09-23T00:58:20Z
2021-12-19T23:00:00,28315.5,1,2026-09-23T00:58:20Z
2021-12-20T00:00:00,27866.41,1,2026-09-23T00:58:20Z
2021-12-20T01:00:00,27859.27,1,2026-09-23T00:58:20Z
